Frame Index,Area Convex (px^2),Area Measured (px^2),Area (microns^2),Width (px),Height (px),Width (microns),Height (microns),Aspect Ratio,Porosity,Brightness,Deformation,Inertia Ratio,Principal Inertia Ratio,Poisson Ratio
1642,1167.5,1142.0,126.8889,40,38,13.3333,12.6667,1.0526,1.0223,121.3331,0.1088,1.0078,0.9882,1.026
1643,2578.5,2528.5,280.9444,48,72,16.0,24.0,0.6667,1.0198,124.4018,0.1047,2.422,0.4125,0.8165
1644,2744.0,2696.0,299.5556,44,83,14.6667,27.6667,0.5301,1.0178,124.4278,0.1291,3.5145,0.2805,0.7281
1645,2474.5,2438.5,270.9444,44,73,14.6667,24.3333,0.6027,1.0148,119.0277,0.0989,2.751,0.3614,0.7764
1647,2339.5,2294.5,254.9444,47,65,15.6667,21.6667,0.7231,1.0196,127.5478,0.0785,1.9429,0.5043,0.8503
1648,2082.5,2013.5,223.7222,34,81,11.3333,27.0,0.4198,1.0343,124.9629,0.2084,6.0559,0.165,0.6479
1649,3340.5,3277.5,364.1667,49,89,16.3333,29.6667,0.5506,1.0192,122.5145,0.1324,3.4301,0.291,0.742
1650,1501.5,1391.0,154.5556,47,44,15.6667,14.6667,1.0682,1.0794,120.9106,0.1909,0.9993,0.9491,1.0335
1651,2188.5,2147.0,238.5556,47,63,15.6667,21.0,0.746,1.0193,123.7236,0.0858,1.8865,0.5267,0.8637
1652,2970.5,2914.5,323.8333,47,80,15.6667,26.6667,0.5875,1.0192,124.3089,0.1117,3.0456,0.3282,0.7665
1654,955.5,925.5,102.8333,34,35,11.3333,11.6667,0.9714,1.0324,118.4597,0.0965,1.1253,0.8244,0.9856
1655,2552.5,2509.5,278.8333,42,79,14.0,26.3333,0.5316,1.0171,122.4923,0.1271,3.6318,0.2732,0.7291
1656,442.5,429.0,47.6667,38,18,12.6667,6.0,2.1111,1.0315,121.1894,0.1984,0.2228,0.1892,1.453
1657,2179.5,2143.5,238.1667,39,72,13.0,24.0,0.5417,1.0168,122.0602,0.1166,3.3879,0.2952,0.736
1658,2239.0,2177.5,241.9444,44,68,14.6667,22.6667,0.6471,1.0282,126.3332,0.1136,2.5866,0.3858,0.8044
1659,2765.5,2723.5,302.6111,48,78,16.0,26.0,0.6154,1.0154,124.9396,0.1037,2.7085,0.3689,0.7845
1660,773.5,754.0,83.7778,41,27,13.6667,9.0,1.5185,1.0259,115.8286,0.1405,0.5032,0.4977,1.2323
1661,2675.5,2633.5,292.6111,54,69,18.0,23.0,0.7826,1.0159,119.7414,0.0869,1.6981,0.571,0.8847
1662,3482.0,3418.0,379.7778,48,93,16.0,31.0,0.5161,1.0187,121.815,0.1298,3.7015,0.2694,0.7184
1663,3465.5,3392.5,376.9444,49,90,16.3333,30.0,0.5444,1.0215,124.4999,0.1322,3.4426,0.2881,0.7379
1664,2469.0,2433.0,270.3333,48,67,16.0,22.3333,0.7164,1.0148,120.7933,0.0782,1.9712,0.5047,0.8464
1665,2277.5,2222.5,246.9444,47,61,15.6667,20.3333,0.7705,1.0247,121.369,0.0981,1.7594,0.5672,0.8778
1666,2263.0,2193.0,243.6667,32,88,10.6667,29.3333,0.3636,1.0319,124.2812,0.2165,7.9889,0.1251,0.603
1667,2300.5,2269.0,252.1111,48,61,16.0,20.3333,0.7869,1.0139,121.2849,0.062,1.5912,0.6282,0.8871
1668,1778.0,1723.0,191.4444,44,49,14.6667,16.3333,0.898,1.0319,119.4686,0.0995,1.2511,0.7669,0.9476
1669,1471.5,1447.5,160.8333,42,44,14.0,14.6667,0.9545,1.0166,119.9769,0.0928,1.189,0.8362,0.977
1670,2543.5,2496.0,277.3333,47,70,15.6667,23.3333,0.6714,1.019,124.9578,0.0911,2.2693,0.4404,0.8194
1671,1767.5,1738.5,193.1667,35,62,11.6667,20.6667,0.5645,1.0167,118.8643,0.1032,3.0504,0.327,0.7513
1672,2489.5,2447.0,271.8889,44,74,14.6667,24.6667,0.5946,1.0174,128.7359,0.1039,2.8596,0.3496,0.7711
1673,498.5,472.5,52.5,40,18,13.3333,6.0,2.2222,1.055,124.8643,0.2057,0.2113,0.2102,1.4907
1674,2410.5,2373.5,263.7222,43,73,14.3333,24.3333,0.589,1.0156,118.9658,0.1018,2.898,0.3446,0.7675
1675,2988.5,2898.0,322.0,40,103,13.3333,34.3333,0.3883,1.0312,123.6724,0.2158,6.6127,0.1506,0.6232
1676,2623.5,2575.5,286.1667,46,75,15.3333,25.0,0.6133,1.0186,121.2909,0.1054,2.755,0.3604,0.7832
1677,2624.0,2568.5,285.3889,47,76,15.6667,25.3333,0.6184,1.0216,123.8589,0.1139,2.6549,0.3762,0.7864
1678,1977.0,1923.5,213.7222,43,64,14.3333,21.3333,0.6719,1.0278,120.5125,0.1138,2.525,0.3953,0.8197
1679,1175.5,1107.0,123.0,35,41,11.6667,13.6667,0.8537,1.0619,118.4944,0.1385,1.4,0.7131,0.9239
1680,1310.5,1285.0,142.7778,41,41,13.6667,13.6667,1.0,1.0198,116.4107,0.0929,1.0996,0.8314,0
1681,2932.5,2877.5,319.7222,46,83,15.3333,27.6667,0.5542,1.0191,121.7679,0.1193,3.3925,0.2937,0.7445
1682,2845.0,2799.0,311.0,51,74,17.0,24.6667,0.6892,1.0164,120.5339,0.0851,2.1429,0.4572,0.8302
1683,1428.5,1392.5,154.7222,47,41,15.6667,13.6667,1.1463,1.0259,120.22,0.1061,0.8491,0.7841,1.0707
1684,1792.5,1769.0,196.5556,47,47,15.6667,15.6667,1.0,1.0133,119.9049,0.0577,1.0292,0.8928,0
1685,2494.0,2456.5,272.9444,50,64,16.6667,21.3333,0.7812,1.0153,123.5884,0.0668,1.6451,0.6047,0.8839
1686,2936.5,2884.5,320.5,47,82,15.6667,27.3333,0.5732,1.018,121.586,0.123,3.227,0.3098,0.7571
1687,2001.0,1908.5,212.0556,28,90,9.3333,30.0,0.3111,1.0485,122.9905,0.2678,12.1374,0.0823,0.5578
1688,2053.0,1966.0,218.4444,26,92,8.6667,30.6667,0.2826,1.0443,125.6596,0.2836,13.0581,0.0766,0.5316
1689,2229.5,2191.0,243.4444,47,61,15.6667,20.3333,0.7705,1.0176,119.2877,0.074,1.7723,0.5604,0.8778
1690,2329.0,2294.0,254.8889,49,62,16.3333,20.6667,0.7903,1.0153,123.563,0.0655,1.6038,0.6219,0.889
1691,1206.5,1179.0,131.0,50,33,16.6667,11.0,1.5152,1.0233,120.8043,0.129,0.4882,0.4882,1.2309
1692,3258.5,3213.0,357.0,55,76,18.3333,25.3333,0.7237,1.0142,122.5822,0.074,1.8958,0.5226,0.8507
1693,858.0,836.0,92.8889,31,36,10.3333,12.0,0.8611,1.0263,118.5901,0.0977,1.4452,0.647,0.928
1695,3495.5,3441.0,382.3333,50,89,16.6667,29.6667,0.5618,1.0158,125.7461,0.112,3.2047,0.3111,0.7495
1696,2568.5,2523.0,280.3333,48,70,16.0,23.3333,0.6857,1.018,123.8563,0.0977,2.1729,0.46,0.8281
1697,2263.0,2219.5,246.6111,45,67,15.0,22.3333,0.6716,1.0196,126.947,0.0937,2.2945,0.435,0.8195
1698,2136.0,2103.0,233.6667,42,66,14.0,22.0,0.6364,1.0157,115.9477,0.0868,2.4297,0.4115,0.7977
1699,2420.5,2384.0,264.8889,47,67,15.6667,22.3333,0.7015,1.0153,122.384,0.0778,2.0544,0.4855,0.8376
1700,1851.0,1826.5,202.9444,41,58,13.6667,19.3333,0.7069,1.0134,115.313,0.0703,1.9906,0.5015,0.8408
1702,2351.0,2307.5,256.3889,40,75,13.3333,25.0,0.5333,1.0189,124.2251,0.1213,3.5922,0.2781,0.7303
1703,1831.5,1745.0,193.8889,37,61,12.3333,20.3333,0.6066,1.0496,124.8833,0.1477,2.8871,0.345,0.7788
1704,1946.5,1906.5,211.8333,45,60,15.0,20.0,0.75,1.021,120.9808,0.0909,1.8985,0.5252,0.866
1705,2589.0,2543.0,282.5556,45,75,15.0,25.0,0.6,1.0181,123.5494,0.11,2.9523,0.3381,0.7746
1706,1792.0,1760.0,195.5556,35,66,11.6667,22.0,0.5303,1.0182,124.4646,0.1246,3.6561,0.273,0.7282
1707,543.0,526.5,58.5,37,21,12.3333,7.0,1.7619,1.0313,122.0879,0.1439,0.3704,0.3613,1.3274
1708,2928.0,2883.0,320.3333,49,78,16.3333,26.0,0.6282,1.0156,123.1139,0.0943,2.5387,0.3939,0.7926
1709,2428.5,2354.0,261.5556,43,77,14.3333,25.6667,0.5584,1.0316,116.3558,0.157,3.4292,0.2916,0.7473
1710,2561.5,2483.0,275.8889,44,80,14.6667,26.6667,0.55,1.0316,119.2734,0.1495,3.5145,0.2845,0.7416
1711,1694.5,1652.0,183.5556,38,58,12.6667,19.3333,0.6552,1.0257,112.5499,0.1054,2.4936,0.4003,0.8094
1712,2352.5,2304.0,256.0,44,70,14.6667,23.3333,0.6286,1.0211,122.995,0.099,2.635,0.3794,0.7928
1713,703.0,687.5,76.3889,37,26,12.3333,8.6667,1.4231,1.0225,121.932,0.1149,0.564,0.5636,1.1929
1714,2993.0,2941.0,326.7778,42,88,14.0,29.3333,0.4773,1.0177,126.5682,0.1526,4.3957,0.2274,0.6908
1715,2227.0,2182.0,242.4444,48,65,16.0,21.6667,0.7385,1.0206,124.8293,0.0968,1.9156,0.5216,0.8593
1716,1491.0,1461.5,162.3889,39,46,13.0,15.3333,0.8478,1.0202,125.3412,0.0833,1.364,0.7309,0.9208
1717,1924.5,1885.0,209.4444,42,61,14.0,20.3333,0.6885,1.021,116.073,0.0966,2.1872,0.4422,0.8298
1718,2580.0,2543.5,282.6111,48,71,16.0,23.6667,0.6761,1.0144,123.868,0.082,2.1673,0.4611,0.8222
1720,1234.0,1198.5,133.1667,36,45,12.0,15.0,0.8,1.0296,121.7332,0.1224,1.7964,0.5542,0.8944
1721,2205.0,2148.5,238.7222,39,74,13.0,24.6667,0.527,1.0263,126.7707,0.1342,3.6999,0.2695,0.726
1722,3305.5,3258.0,362.0,52,82,17.3333,27.3333,0.6341,1.0146,122.3248,0.0926,2.5314,0.3914,0.7963
1723,1430.0,1407.0,156.3333,49,37,16.3333,12.3333,1.3243,1.0163,121.019,0.0949,0.5819,0.5683,1.1508
1724,2745.0,2688.0,298.6667,46,78,15.3333,26.0,0.5897,1.0212,125.8334,0.11,2.9327,0.3409,0.7679
1725,2153.0,2094.0,232.6667,45,63,15.0,21.0,0.7143,1.0282,124.9283,0.1145,1.9905,0.4978,0.8452
1726,2553.0,2515.0,279.4444,48,72,16.0,24.0,0.6667,1.0151,126.5419,0.0937,2.2495,0.4443,0.8165
1727,1883.0,1841.0,204.5556,50,51,16.6667,17.0,0.9804,1.0228,125.3635,0.0774,1.1278,0.7721,0.9901
1728,2134.5,2088.5,232.0556,39,66,13.0,22.0,0.5909,1.022,119.0115,0.1138,2.9359,0.337,0.7687
1729,3957.5,3756.0,417.3333,43,114,14.3333,38.0,0.3772,1.0536,124.5761,0.2199,7.6924,0.1299,0.6142
1730,1975.5,1926.5,214.0556,44,58,14.6667,19.3333,0.7586,1.0254,118.4893,0.0791,1.7337,0.576,0.871
1731,2515.0,2480.5,275.6111,50,65,16.6667,21.6667,0.7692,1.0139,126.6736,0.0721,1.726,0.5783,0.8771
1732,2878.5,2819.5,313.2778,48,77,16.0,25.6667,0.6234,1.0209,120.2939,0.1048,2.6934,0.3713,0.7895
1733,3119.0,3067.5,340.8333,52,79,17.3333,26.3333,0.6582,1.0168,124.8779,0.0928,2.412,0.4124,0.8113
1735,2643.5,2610.0,290.0,47,71,15.6667,23.6667,0.662,1.0128,126.0171,0.08,2.2569,0.4431,0.8136
1736,1959.5,1922.0,213.5556,37,68,12.3333,22.6667,0.5441,1.0195,116.7331,0.1205,3.4611,0.2888,0.7376
1737,2094.5,2045.5,227.2778,40,68,13.3333,22.6667,0.5882,1.024,121.3937,0.118,3.0748,0.3252,0.767
1738,2808.5,2760.5,306.7222,57,68,19.0,22.6667,0.8382,1.0174,121.7175,0.0729,1.4896,0.6713,0.9156
1739,2431.5,2392.0,265.7778,44,74,14.6667,24.6667,0.5946,1.0165,119.6616,0.1071,2.7576,0.3551,0.7711
1740,1622.0,1569.0,174.3333,40,52,13.3333,17.3333,0.7692,1.0338,120.2696,0.1274,1.7491,0.5064,0.8771
1741,3239.0,3151.0,350.1111,46,85,15.3333,28.3333,0.5412,1.0279,123.6753,0.1419,3.6094,0.275,0.7356
1742,3809.0,3729.5,414.3889,48,97,16.0,32.3333,0.4948,1.0213,126.6967,0.1474,4.0255,0.2484,0.7035
1744,2730.5,2678.5,297.6111,43,81,14.3333,27.0,0.5309,1.0194,121.5734,0.1323,3.7434,0.2669,0.7286
1745,1790.5,1729.0,192.1111,42,52,14.0,17.3333,0.8077,1.0356,123.4385,0.1088,1.581,0.6033,0.8987
1746,2671.5,2619.0,291.0,47,76,15.6667,25.3333,0.6184,1.02,122.8299,0.125,2.7184,0.3676,0.7864
1748,1257.0,1229.5,136.6111,40,40,13.3333,13.3333,1.0,1.0224,115.7067,0.0905,1.0373,0.8591,0
1749,3432.0,3329.5,369.9444,45,94,15.0,31.3333,0.4787,1.0308,118.4631,0.1487,4.511,0.2217,0.6919
1750,2617.0,2577.0,286.3333,47,74,15.6667,24.6667,0.6351,1.0155,119.0687,0.0972,2.4346,0.4107,0.797
1751,2970.0,2925.5,325.0556,52,75,17.3333,25.0,0.6933,1.0152,125.5979,0.0851,2.1168,0.4722,0.8327
1752,1625.0,1478.5,164.2778,42,55,14.0,18.3333,0.7636,1.0991,120.0707,0.1981,2.1578,0.4201,0.8739
1753,9541.0,9146.5,1016.2778,66,197,22.0,65.6667,0.335,1.0431,122.2639,0.2685,9.1146,0.1095,0.5788
1754,5481.5,5404.0,600.4444,65,98,21.6667,32.6667,0.6633,1.0143,123.7568,0.1051,2.2448,0.4385,0.8144
1755,1982.0,1949.0,216.5556,45,59,15.0,19.6667,0.7627,1.0169,120.5796,0.0732,1.7403,0.5727,0.8733
1756,1085.5,1064.5,118.2778,38,36,12.6667,12.0,1.0556,1.0197,118.4728,0.0723,0.9453,0.9374,1.0274
1757,2092.5,2056.5,228.5,44,62,14.6667,20.6667,0.7097,1.0175,120.8261,0.0855,2.0741,0.48,0.8424
1758,1850.5,1814.0,201.5556,44,56,14.6667,18.6667,0.7857,1.0201,121.1899,0.0748,1.7167,0.5707,0.8864
1759,2801.5,2732.5,303.6111,45,76,15.0,25.3333,0.5921,1.0253,123.3742,0.1453,3.0679,0.3259,0.7695
1760,3590.0,3514.5,390.5,49,93,16.3333,31.0,0.5269,1.0215,126.7268,0.1384,3.7132,0.2668,0.7259
1761,2015.5,1980.5,220.0556,46,58,15.3333,19.3333,0.7931,1.0177,124.7557,0.0753,1.6628,0.6014,0.8906
1762,1120.0,1093.0,121.4444,41,38,13.6667,12.6667,1.0789,1.0247,119.7268,0.1182,1.05,0.932,1.0387
1763,2166.0,2120.0,235.5556,46,65,15.3333,21.6667,0.7077,1.0217,124.5657,0.1016,2.1904,0.456,0.8412
1764,2711.5,2660.5,295.6111,43,82,14.3333,27.3333,0.5244,1.0192,123.4417,0.129,3.5947,0.2782,0.7241
1765,1178.5,1159.5,128.8333,37,40,12.3333,13.3333,0.925,1.0164,119.8704,0.0762,1.2166,0.7653,0.9618
1766,1941.0,1905.0,211.6667,42,60,14.0,20.0,0.7,1.0189,121.239,0.081,2.0058,0.4954,0.8367
1769,1574.0,1543.0,171.4444,39,52,13.0,17.3333,0.75,1.0201,117.0895,0.071,1.7865,0.5571,0.866
1770,1816.0,1781.0,197.8889,44,54,14.6667,18.0,0.8148,1.0197,123.7592,0.0739,1.5554,0.6353,0.9027
1771,2254.5,2197.5,244.1667,41,74,13.6667,24.6667,0.5541,1.0259,121.1008,0.1357,3.5137,0.2843,0.7443
1772,2044.0,1963.5,218.1667,42,63,14.0,21.0,0.6667,1.041,123.5178,0.1375,2.5104,0.3983,0.8165
1773,706.0,685.0,76.1111,36,26,12.0,8.6667,1.3846,1.0307,123.9085,0.1044,0.5525,0.5455,1.1767
1774,1724.0,1689.0,187.6667,38,58,12.6667,19.3333,0.6552,1.0207,121.6239,0.0888,2.3029,0.4339,0.8094
1775,1493.5,1456.5,161.8333,42,45,14.0,15.0,0.9333,1.0254,116.6826,0.105,1.2469,0.7845,0.9661
1777,1573.5,1544.5,171.6111,36,55,12.0,18.3333,0.6545,1.0188,120.0849,0.0883,2.3245,0.4296,0.809
1778,2326.5,2287.0,254.1111,51,61,17.0,20.3333,0.8361,1.0173,122.7413,0.0753,1.4897,0.6688,0.9144
1779,574.5,549.0,61.0,49,17,16.3333,5.6667,2.8824,1.0464,126.915,0.2612,0.1267,0.1261,1.6977
1780,1646.5,1613.5,179.2778,41,53,13.6667,17.6667,0.7736,1.0205,120.7079,0.0761,1.6933,0.5842,0.8795
1781,3093.5,3053.0,339.2222,44,86,14.6667,28.6667,0.5116,1.0133,125.2685,0.1224,3.7705,0.2624,0.7153
1782,2926.5,2783.0,309.2222,47,92,15.6667,30.6667,0.5109,1.0516,119.6793,0.2014,4.5102,0.2205,0.7148
1783,3033.5,2987.0,331.8889,54,77,18.0,25.6667,0.7013,1.0156,122.5167,0.096,2.1655,0.4613,0.8374
1784,2111.0,2052.0,228.0,50,54,16.6667,18.0,0.9259,1.0288,122.1555,0.1107,1.3021,0.7545,0.9623
1785,2353.5,2312.0,256.8889,51,63,17.0,21.0,0.8095,1.0179,123.5389,0.0803,1.6182,0.6151,0.8997
1786,2078.5,2041.0,226.7778,43,65,14.3333,21.6667,0.6615,1.0184,127.0515,0.0944,2.4168,0.4128,0.8134
1787,2291.0,2243.5,249.2778,41,73,13.6667,24.3333,0.5616,1.0212,123.238,0.1191,3.1367,0.3188,0.7494
1789,710.0,687.0,76.3333,36,28,12.0,9.3333,1.2857,1.0335,116.9592,0.1365,0.7553,0.7387,1.1339
1790,2197.5,2158.0,239.7778,43,68,14.3333,22.6667,0.6324,1.0183,120.2005,0.1051,2.5985,0.3848,0.7952
1792,1581.0,1555.0,172.7778,44,45,14.6667,15.0,0.9778,1.0167,122.2812,0.0858,1.112,0.8287,0.9888
1793,2207.5,2158.0,239.7778,51,59,17.0,19.6667,0.8644,1.0229,127.2522,0.0835,1.4126,0.6762,0.9297
1794,1738.5,1707.0,189.6667,44,52,14.6667,17.3333,0.8462,1.0185,120.8625,0.0634,1.4175,0.6972,0.9199
1795,642.5,621.5,69.0556,43,21,14.3333,7.0,2.0476,1.0338,121.3687,0.1868,0.254,0.2424,1.431
1796,3605.0,3533.0,392.5556,48,96,16.0,32.0,0.5,1.0204,121.2907,0.1412,4.1313,0.2421,0.7071
1797,2215.5,2173.5,241.5,47,57,15.6667,19.0,0.8246,1.0193,123.2961,0.086,1.5339,0.6334,0.9081
1798,2413.0,2369.5,263.2778,47,67,15.6667,22.3333,0.7015,1.0184,125.1309,0.0891,2.0734,0.4743,0.8376
1799,1970.0,1926.5,214.0556,47,53,15.6667,17.6667,0.8868,1.0226,125.9995,0.0828,1.3732,0.619,0.9417
1800,238.0,231.5,25.7222,27,13,9.0,4.3333,2.0769,1.0281,126.6552,0.1685,0.2496,0.2481,1.4412
1801,1002.5,979.5,108.8333,35,36,11.6667,12.0,0.9722,1.0235,117.5217,0.0832,1.0715,0.9327,0.986
1802,2354.0,2314.0,257.1111,43,71,14.3333,23.6667,0.6056,1.0173,121.8349,0.1026,2.8137,0.3549,0.7782
1803,2848.0,2798.5,310.9444,49,77,16.3333,25.6667,0.6364,1.0177,122.711,0.0966,2.4802,0.4021,0.7977
1804,2466.5,2413.0,268.1111,41,79,13.6667,26.3333,0.519,1.0222,121.1862,0.1416,3.8872,0.2566,0.7204
1805,1804.5,1751.5,194.6111,40,56,13.3333,18.6667,0.7143,1.0303,122.3589,0.1125,2.0651,0.4829,0.8452
1806,2608.0,2562.0,284.6667,47,76,15.6667,25.3333,0.6184,1.018,124.0313,0.1073,2.6843,0.3725,0.7864
1808,3145.0,3104.0,344.8889,53,75,17.6667,25.0,0.7067,1.0132,124.1348,0.0742,1.9846,0.5038,0.8406
1809,2377.5,2333.5,259.2778,43,75,14.3333,25.0,0.5733,1.0189,121.524,0.117,2.993,0.3333,0.7572
1810,1970.5,1936.0,215.1111,46,57,15.3333,19.0,0.807,1.0178,125.3343,0.0781,1.6861,0.5907,0.8983
1811,2306.5,2272.0,252.4444,51,59,17.0,19.6667,0.8644,1.0152,122.1021,0.0657,1.3784,0.7251,0.9297
1812,1039.0,1020.0,113.3333,43,30,14.3333,10.0,1.4333,1.0186,119.5955,0.1045,0.4745,0.4623,1.1972
1813,2517.5,2473.0,274.7778,42,79,14.0,26.3333,0.5316,1.018,123.6647,0.1259,3.5623,0.2807,0.7291
1814,2499.0,2437.0,270.7778,35,94,11.6667,31.3333,0.3723,1.0254,123.2738,0.2159,7.6299,0.1305,0.6102
1815,2515.5,2452.0,272.4444,41,85,13.6667,28.3333,0.4824,1.0259,122.154,0.174,4.5704,0.2187,0.6945
1816,2298.5,2234.0,248.2222,39,75,13.0,25.0,0.52,1.0289,124.2214,0.1395,3.8357,0.2604,0.7211
1817,4248.5,4128.5,458.7222,47,114,15.6667,38.0,0.4123,1.0291,124.2524,0.1853,6.1185,0.1632,0.6421
1818,2551.0,2507.0,278.5556,45,76,15.0,25.3333,0.5921,1.0176,126.2224,0.1096,2.921,0.3423,0.7695
1819,2564.5,2517.0,279.6667,50,70,16.6667,23.3333,0.7143,1.0189,124.3205,0.0934,2.0802,0.4725,0.8452
1820,749.5,731.0,81.2222,32,30,10.6667,10.0,1.0667,1.0253,117.9166,0.0852,0.9151,0.886,1.0328
1821,1620.5,1584.5,176.0556,40,55,13.3333,18.3333,0.7273,1.0227,124.0981,0.0894,2.0781,0.4796,0.8528
1822,3089.5,3028.0,336.4444,43,92,14.3333,30.6667,0.4674,1.0203,125.7458,0.1568,4.6497,0.2145,0.6837
1823,1557.0,1532.5,170.2778,41,49,13.6667,16.3333,0.8367,1.016,118.2301,0.0726,1.4849,0.6394,0.9147
1824,1999.0,1963.0,218.1111,44,62,14.6667,20.6667,0.7097,1.0183,124.354,0.0852,2.0374,0.4899,0.8424
1825,2132.5,2094.5,232.7222,47,61,15.6667,20.3333,0.7705,1.0181,118.8304,0.0734,1.6773,0.5962,0.8778
1826,802.0,782.5,86.9444,43,25,14.3333,8.3333,1.72,1.0249,116.5552,0.1289,0.3658,0.3643,1.3115
1827,4107.0,4007.5,445.2778,47,114,15.6667,38.0,0.4123,1.0248,124.3287,0.1895,5.9659,0.1673,0.6421
1828,3149.5,3087.0,343.0,46,81,15.3333,27.0,0.5679,1.0202,128.6874,0.1307,3.1578,0.3155,0.7536
1829,4802.0,4601.5,511.2778,53,123,17.6667,41.0,0.4309,1.0436,126.6333,0.2156,5.9435,0.1682,0.6564
1830,2717.0,2671.5,296.8333,52,70,17.3333,23.3333,0.7429,1.017,124.463,0.0926,1.9135,0.5189,0.8619
1832,2533.5,2475.5,275.0556,48,73,16.0,24.3333,0.6575,1.0234,127.5736,0.1111,2.4834,0.4024,0.8109
1833,2707.0,2661.0,295.6667,45,82,15.0,27.3333,0.5488,1.0173,123.8043,0.1381,3.3543,0.2981,0.7408
1835,2157.5,2100.5,233.3889,41,73,13.6667,24.3333,0.5616,1.0271,123.3323,0.1316,3.3505,0.2984,0.7494
1836,3886.5,3819.0,424.3333,45,108,15.0,36.0,0.4167,1.0177,125.6357,0.1718,5.871,0.17,0.6455
1837,716.5,696.5,77.3889,39,25,13.0,8.3333,1.56,1.0287,121.293,0.1229,0.4512,0.4499,1.249
1839,1084.0,1012.5,112.5,70,25,23.3333,8.3333,2.8,1.0706,126.5382,0.2986,0.1424,0.138,1.6733
1841,1958.5,1926.0,214.0,47,55,15.6667,18.3333,0.8545,1.0169,123.2708,0.063,1.3861,0.7171,0.9244
1842,1097.0,1077.5,119.7222,38,35,12.6667,11.6667,1.0857,1.0181,116.9542,0.0753,0.8436,0.8267,1.042
1843,1992.5,1950.5,216.7222,43,64,14.3333,21.3333,0.6719,1.0215,124.5109,0.1016,2.3095,0.4321,0.8197
1844,2631.5,2584.0,287.1111,45,70,15.0,23.3333,0.6429,1.0184,117.865,0.0947,2.4591,0.4065,0.8018
1845,3329.0,3248.0,360.8889,53,78,17.6667,26.0,0.6795,1.0249,126.0024,0.0988,2.1631,0.4618,0.8243
1846,3183.0,3132.0,348.0,49,86,16.3333,28.6667,0.5698,1.0163,125.7691,0.1183,3.0959,0.323,0.7548
1847,2697.5,2627.5,291.9444,49,66,16.3333,22.0,0.7424,1.0266,127.7379,0.1025,1.8937,0.5235,0.8616
1848,3113.0,3050.0,338.8889,46,87,15.3333,29.0,0.5287,1.0207,120.0082,0.1445,3.8056,0.2624,0.7271
1849,3296.0,3233.5,359.2778,48,88,16.0,29.3333,0.5455,1.0193,122.4939,0.1277,3.6035,0.2775,0.7385
1850,1620.0,1574.0,174.8889,41,51,13.6667,17.0,0.8039,1.0292,123.8714,0.1278,1.8594,0.5344,0.8966
1851,2784.0,2717.5,301.9444,45,79,15.0,26.3333,0.5696,1.0245,128.1035,0.1226,3.2059,0.3119,0.7547
1852,1949.5,1919.0,213.2222,47,55,15.6667,18.3333,0.8545,1.0159,116.8709,0.0647,1.4012,0.7136,0.9244
1853,912.0,889.0,98.7778,40,29,13.3333,9.6667,1.3793,1.0259,117.4422,0.1012,0.5325,0.5321,1.1744
1854,3074.5,3020.0,335.5556,48,83,16.0,27.6667,0.5783,1.018,125.1056,0.1152,3.0757,0.322,0.7605
1855,2625.5,2574.5,286.0556,45,69,15.0,23.0,0.6522,1.0198,125.9689,0.1006,2.3317,0.4267,0.8076
1856,1781.5,1738.0,193.1111,47,53,15.6667,17.6667,0.8868,1.025,122.0885,0.0812,1.3462,0.6785,0.9417
1857,2352.5,2291.0,254.5556,56,62,18.6667,20.6667,0.9032,1.0268,128.7839,0.0893,1.3088,0.7376,0.9504
1858,1642.5,1612.0,179.1111,50,42,16.6667,14.0,1.1905,1.0189,123.1739,0.1044,0.813,0.8105,1.0911
1859,4629.5,4554.0,506.0,56,102,18.6667,34.0,0.549,1.0166,125.3328,0.1172,3.3313,0.3,0.741
1860,3053.0,3004.5,333.8333,49,80,16.3333,26.6667,0.6125,1.0161,121.1961,0.105,2.7643,0.3588,0.7826
1861,2876.5,2807.5,311.9444,51,72,17.0,24.0,0.7083,1.0246,123.2502,0.1046,2.1964,0.4501,0.8416
1862,2605.0,2541.0,282.3333,45,76,15.0,25.3333,0.5921,1.0252,123.349,0.1176,2.8473,0.3472,0.7695
1864,2549.5,2492.5,276.9444,42,80,14.0,26.6667,0.525,1.0229,123.4122,0.142,3.7747,0.264,0.7246
1865,2624.0,2565.5,285.0556,44,80,14.6667,26.6667,0.55,1.0228,126.5205,0.1365,3.4225,0.2921,0.7416
1866,4634.0,4562.5,506.9444,56,103,18.6667,34.3333,0.5437,1.0157,124.0493,0.1316,3.4062,0.2932,0.7374
1867,4638.0,4569.0,507.6667,57,103,19.0,34.3333,0.5534,1.0151,126.3906,0.1201,3.3111,0.2994,0.7439
1868,3211.5,3147.0,349.6667,41,94,13.6667,31.3333,0.4362,1.0205,122.0623,0.164,5.4691,0.1828,0.6604
1869,3438.0,3327.5,369.7222,45,96,15.0,32.0,0.4688,1.0332,125.359,0.1905,4.9752,0.2006,0.6847
1870,2666.5,2628.0,292.0,47,71,15.6667,23.6667,0.662,1.0146,120.3542,0.0823,2.2996,0.4314,0.8136
1871,2650.5,2601.5,289.0556,50,70,16.6667,23.3333,0.7143,1.0188,122.8705,0.0865,2.0564,0.4823,0.8452
1872,2152.5,2107.5,234.1667,40,71,13.3333,23.6667,0.5634,1.0214,122.1937,0.1185,3.1664,0.3156,0.7506
